Tank,Population,Temperature,Selection,Generation ,Week,Age,Weight
5,LTG3,L,G,7,14,146,0.959
5,LTG3,L,G,7,14,146,1.88
5,LTG3,L,G,7,14,146,0.961
5,LTG3,L,G,7,14,146,1.179
5,LTG3,L,G,7,14,146,1.408
2,LTC1,L,C,7,15,153,0.814
2,LTC1,L,C,7,15,153,1.76
2,LTC1,L,C,7,15,153,1.693
2,LTC1,L,C,7,15,153,0.955
2,LTC1,L,C,7,15,153,1.105
2,LTC1,L,C,7,15,153,1.302
2,LTC1,L,C,7,15,153,1.663
2,LTC1,L,C,7,15,153,1.334
2,LTC1,L,C,7,15,153,1.998
2,LTC1,L,C,7,15,153,1.096
2,LTG1,L,G,7,15,153,1.556
2,LTG1,L,G,7,15,153,1.54
2,LTG1,L,G,7,15,153,1.024
2,LTG1,L,G,7,15,153,1.414
2,LTG1,L,G,7,15,153,2.157
2,LTG1,L,G,7,15,153,1.973
2,LTG1,L,G,7,15,153,1.519
2,LTG1,L,G,7,15,153,1.985
2,LTG1,L,G,7,15,153,1.001
2,LTG1,L,G,7,15,153,0.824
2,LTS1,L,S,7,15,153,1.091
2,LTS1,L,S,7,15,153,0.927
2,LTS1,L,S,7,15,153,0.903
2,LTS1,L,S,7,15,153,1.402
2,LTS1,L,S,7,15,153,1.044
2,LTS1,L,S,7,15,153,0.728
2,LTS1,L,S,7,15,153,0.786
2,LTS1,L,S,7,15,153,0.604
2,LTS1,L,S,7,15,153,1.184
2,LTS1,L,S,7,15,153,1.504
4,LTG2,L,G,7,15,153,1.998
4,LTG2,L,G,7,15,153,1.005
4,LTG2,L,G,7,15,153,2.067
4,LTG2,L,G,7,15,153,0.961
4,LTG2,L,G,7,15,153,1.009
4,LTG2,L,G,7,15,153,1.366
4,LTG2,L,G,7,15,153,1.517
4,LTG2,L,G,7,15,153,1.326
4,LTG2,L,G,7,15,153,1.575
4,LTG2,L,G,7,15,153,1.098
4,LTC2,L,C,7,15,153,1.662
4,LTC2,L,C,7,15,153,1.111
4,LTC2,L,C,7,15,153,1.545
4,LTC2,L,C,7,15,153,1.549
4,LTC2,L,C,7,15,153,1.553
4,LTC2,L,C,7,15,153,0.79
4,LTC2,L,C,7,15,153,0.915
4,LTC2,L,C,7,15,153,1.411
4,LTC2,L,C,7,15,153,1.947
4,LTC2,L,C,7,15,153,1.032
4,LTS2,L,S,7,15,153,1.192
4,LTS2,L,S,7,15,153,0.857
4,LTS2,L,S,7,15,153,1.541
4,LTS2,L,S,7,15,153,1.207
4,LTS2,L,S,7,15,153,0.802
4,LTS2,L,S,7,15,153,0.81
4,LTS2,L,S,7,15,153,0.707
4,LTS2,L,S,7,15,153,1.031
4,LTS2,L,S,7,15,153,0.842
4,LTS2,L,S,7,15,153,1.21
5,LTC3,L,C,7,15,153,0.677
5,LTC3,L,C,7,15,153,0.856
5,LTC3,L,C,7,15,153,1.403
5,LTC3,L,C,7,15,153,0.904
5,LTC3,L,C,7,15,153,0.674
5,LTC3,L,C,7,15,153,0.966
5,LTC3,L,C,7,15,153,0.863
5,LTC3,L,C,7,15,153,1.019
5,LTC3,L,C,7,15,153,0.857
5,LTC3,L,C,7,15,153,0.935
5,LTS3,L,S,7,15,153,0.875
5,LTS3,L,S,7,15,153,1.343
5,LTS3,L,S,7,15,153,0.962
5,LTS3,L,S,7,15,153,1.11
5,LTS3,L,S,7,15,153,1.328
5,LTS3,L,S,7,15,153,0.969
5,LTS3,L,S,7,15,153,1.112
5,LTS3,L,S,7,15,153,2.327
5,LTS3,L,S,7,15,153,0.828
5,LTS3,L,S,7,15,153,1.552
5,LTG3,L,G,7,15,153,1.246
5,LTG3,L,G,7,15,153,0.922
5,LTG3,L,G,7,15,153,0.917
5,LTG3,L,G,7,15,153,1.569
5,LTG3,L,G,7,15,153,1.006
5,LTG3,L,G,7,15,153,1.91
5,LTG3,L,G,7,15,153,1.322
5,LTG3,L,G,7,15,153,1.535
5,LTG3,L,G,7,15,153,2.434
5,LTG3,L,G,7,15,153,1.053
